Website URL,Cookie Names,Domain,Host,Purpose,Description,Cookie URL,Is Secure,Is HTTP only?,Path
https://cookiepedia.co.uk/host/adap.tv,rtbData0,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/rtbData0,No,No,/ 
https://cookiepedia.co.uk/host/adap.tv,spotxUserSync,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/spotxUserSync,No,No,/ 
https://cookiepedia.co.uk/host/adap.tv,unique_ad_source_impression,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/unique_ad_source_impression,No,No,/ 
https://cookiepedia.co.uk/host/adap.tv,userData,Unknown,Unknown,Targeting/Advertising,user,https://cookiepedia.co.uk/cookies/userData,No,No,/ 
https://cookiepedia.co.uk/host/adfarm.mediaplex.com,cttutcid,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/cttutcid,No,No,/ 
https://cookiepedia.co.uk/host/adfarm.mediaplex.com,BCSI-CS0A0A20F1,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/BCSI-CS0A0A20F1,No,No,/ 
https://cookiepedia.co.uk/host/adfarm.mediaplex.com,BCSI-CS-xxxxxxxxxxx,Unknown,Unknown,Unknown,"This cookie name is associated with proxy server technology from Bluecoat. Its pattern starts with BCSI-CS- followed by an alpa numeric string. It is generally not actually set by the website being visited, but as a result of accessing the site through a network (like a company network) using Bluecoat technology. Its appearance therefore is not a function of the website found on, but only appears in Cookiepedia when someone has used our Collector plug-in from a Bluecoat enabled network.",https://cookiepedia.co.uk/cookies/BCSI-CS-xxxxxxxxxxx,No,No,/ 
https://cookiepedia.co.uk/host/adlegend.com,CSList,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/CSList,No,No,/ 
https://cookiepedia.co.uk/host/adlegend.com,CTList,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/CTList,No,No,/ 
https://cookiepedia.co.uk/host/adlegend.com,ID,Unknown,Unknown,Targeting/Advertising,This cookie is set by DoubleClick (which is owned by Google) to build a profile of the website visitor's interests and show relevant ads on other sites.,https://cookiepedia.co.uk/cookies/ID,No,No,/ 
https://cookiepedia.co.uk/host/adlegend.com,PrefID,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/PrefID,No,No,/ 
https://cookiepedia.co.uk/host/adlegend.com,TE_RPN,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/TE_RPN,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_actionperf,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_actionperf,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_amnet,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_amnet,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_aod,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_aod,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_ebuzzing,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_ebuzzing,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_fox_argentina,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_fox_argentina,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_netbooster,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_netbooster,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_orange,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_orange,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_weborama,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_weborama,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_weborama_es,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_weborama_es,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_zebestof,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_zebestof,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_foxnetwork,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_foxnetwork,No,No,/ 
https://cookiepedia.co.uk/host/adlooxtracking.com,adloox_id_groupm_spain,Unknown,Unknown,Unknown,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/adloox_id_groupm_spain,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtderdr_Criteo,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtderdr_Criteo,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_adnologies_high,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_adnologies_high,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_cookieaccept,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_cookieaccept,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_Criteo,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_Criteo,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_Criteo_025,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_Criteo_025,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_Criteo_050,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_Criteo_050,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_Criteo_075,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_Criteo_075,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_Criteo_10,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_Criteo_10,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_Criteo_100,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_Criteo_100,No,No,/ 
https://cookiepedia.co.uk/host/admized.com,ads__rtgt_Criteo_2_40,Unknown,Unknown,Targeting/Advertising,"There is not yet any general information about this cookie based on its name only. If you have any information about this cookie, please get in touch.",https://cookiepedia.co.uk/cookies/ads__rtgt_Criteo_2_40,No,No,/ 
